[00:00.000 --> 00:02.000]  Don't even know where to start. What do you want to start with?
[01:02:16.520 --> 01:02:19.800]  And care about things like that in a way that android users don't
[01:02:20.680 --> 01:02:23.720]  Or is just something that they will announce in the course of the product roll out
[01:02:23.960 --> 01:02:28.920]  Right, and of course all of this stuff can go on but the pricing difference is definitely different where you know
[01:02:29.160 --> 01:02:34.200]  It's it's pretty easy. And in fact depending, you know on how long you've been shooting digital
[01:02:34.200 --> 01:02:39.720]  Photographs, it might be likely for most people that they're all their complete collection of
[01:02:40.520 --> 01:02:42.120]  digital photographs
[01:02:42.120 --> 01:02:43.240]  Not just from their phone
[01:02:43.240 --> 01:02:48.600]  But you know everything they've taken for the last 10 years or so is already bigger than the free storage tier
[01:02:48.920 --> 01:02:55.080]  That apple offers whereas google's is it's free for however many want with that caveat that they're going to recompress them
[01:02:55.080 --> 01:02:58.280]  But to what they you know claim to be still a very high level
[01:02:58.280 --> 01:03:03.320]  Yeah, I know david mark on loop insight pointed this out. But again like this this is fine if you want if you're happy paying
[01:03:03.320 --> 01:03:06.920]  With data because the terms of service are kind of nebulous as to what they can do with it
[01:03:06.920 --> 01:03:10.600]  And I don't think they're going to do anything wrong with it and a lot of it is always just covering your ass if you
[01:03:10.600 --> 01:03:15.320]  Have to move servers or do something else and you don't want to be sued when you do the normal course of your business
[01:03:15.560 --> 01:03:18.760]  But you know with apple, you know, no one's going to show you an ad next to that photo
[01:03:18.760 --> 01:03:24.040]  Your photo is never going to be used as an ad at least apple is currently being run and they're not going to take you
[01:03:24.040 --> 01:03:28.200]  Do facial scans, uh, they're not going to say oh, you know, this is a photo of john grueber now
[01:03:28.200 --> 01:03:32.920]  I know what john grueber looks like and propagate that across their system where with google you might not care about that
[01:03:32.920 --> 01:03:36.200]  But again, you should and i'm not saying that apple couldn't reduce prices
[01:03:36.200 --> 01:03:42.040]  It's just google is subsidizing it based on their business model where apple's business model is not being used to subsidize photo
[01:03:42.200 --> 01:03:47.480]  The cost of storage one of the reasons I don't use gmail is I I don't like the idea of ads
[01:03:47.640 --> 01:03:50.280]  Next to my email and I really don't like the idea of copy and paste
[01:03:50.280 --> 01:03:55.800]  I don't like the idea of ads next to my email and I really don't like the idea of context sensitive ads next to my email
[01:03:56.040 --> 01:03:58.040]  And maybe that's just because i'm a funny
[01:03:58.600 --> 01:04:05.080]  fuddy duddy who's been using email since the terminal days, but it's like an email to me is very personal and I
[01:04:05.960 --> 01:04:07.080]  I
[01:04:07.080 --> 01:04:14.120]  It just bothers me. So bradley horowitz who's in apples or not apples google's vice president for like
[01:04:14.360 --> 01:04:18.520]  What is it like photos streaming and something else pretty interesting title very specific
[01:04:18.520 --> 01:04:20.360]  um
[01:04:20.360 --> 01:04:25.320]  But it was you know, more or less in charge of google photos had an interesting interview with stephen levy
[01:04:26.360 --> 01:04:28.760]  yesterday at stephen's back channel
[01:04:29.480 --> 01:04:35.400]  And he his analogy which I found pretty compelling was that google photos is gmail for your photos
[01:04:35.640 --> 01:04:39.800]  But then the flip side of that is what you just said. Well, wait your gmail has ads
[01:04:40.440 --> 01:04:42.440]  next to your photos are you going to
[01:04:43.320 --> 01:04:44.520]  uh
[01:04:44.520 --> 01:04:51.320]  If you have photos of your family at disney world, are you going to get ads for universal orlando next to those photos?
[01:04:51.640 --> 01:04:55.240]  I would find that it I I would find that extremely bothersome
[01:04:55.960 --> 01:04:58.600]  With apple's photos you can click to identify people's faces
[01:04:58.600 --> 01:05:02.440]  google looks like they're doing that automatically and that's again to feed their machine learning system and
[01:05:02.680 --> 01:05:04.520]  I don't know if that bothers me or not
[01:05:04.520 --> 01:05:07.960]  There's a lot of things along this path that I got the nexus 5
[01:05:08.120 --> 01:05:12.120]  Um last year I tried to get the new nexus phone every year and I turned it on and I said you want to use
[01:05:12.120 --> 01:05:15.560]  Google now and I said yeah hell yeah because it reminds me of jarvis from the iron man movies
[01:05:15.560 --> 01:05:18.680]  I want to use that and the first thing it said is can we access your full web?
[01:05:18.840 --> 01:05:23.800]  Uh history and I said no and I said well then you can't use google now and that's technically not true
[01:05:23.880 --> 01:05:27.560]  There's a lot they could do for me without having to have access to my web history
[01:05:27.720 --> 01:05:29.880]  And they might have changed that since then. I haven't looked again
[01:05:30.120 --> 01:05:33.800]  But that that to me what like the cost the price of that service was too high
[01:05:34.280 --> 01:05:35.720]  um and again
[01:05:35.720 --> 01:05:40.920]  I'm I I consider paying with data the same thing as paying with money so I don't get that service now and I understand why
[01:05:40.920 --> 01:05:42.600]  People would be reticent
[01:05:42.600 --> 01:05:47.320]  And by all means if you think it's a fantastic service, it looks terrific. If you if you're not bothered by this at all
[01:05:48.360 --> 01:05:52.280]  You know great, but I think it's worth at least considering the cost of what these services are
[01:05:52.920 --> 01:05:58.360]  So here's the storage pricing for iCloud and add this is as of may 29th
[01:05:58.440 --> 01:06:03.800]  Who knows we might get some new storage pricing in two weeks. I don't know but it and delightfully so
[01:06:04.520 --> 01:06:09.160]  Uh, the dollar amounts are identical in uh us and canadian dollars. So
[01:06:09.160 --> 01:06:13.640]  For now no matter no matter which of me and renee you're thinking of here's what we pay
[01:06:14.040 --> 01:06:17.640]  20 gigabytes you pay a dollar a month 200 gigabytes four bucks a month
[01:06:17.960 --> 01:06:21.960]  500 is 10 bucks a month and a terabyte of storage is 20 bucks a month
[01:06:24.120 --> 01:06:27.960]  So to me that's a you know, it's not bad
[01:06:28.600 --> 01:06:32.600]  20 gigabytes is very possibly too small for an awful lot of people
[01:06:32.600 --> 01:06:40.360]  200 gigabytes is probably enough for just about everybody and it's four dollars a month, which is not that bad, but it's you know
[01:06:40.840 --> 01:06:47.880]  Oh, you know, let's round up. It's 50 bucks a year. And so apple is saying 50 bucks a year and google is saying nothing
[01:06:48.680 --> 01:06:52.200]  That's a difference. I'm not saying that's going to draw people to it, but it's
[01:06:53.080 --> 01:06:55.080]  you know
[01:06:55.080 --> 01:07:00.840]  It I pay for the uh, I pay for the half terabyte plan right now and it's absolutely a difference and also it's if you're on
[01:07:00.840 --> 01:07:05.560]  That free five gigabyte plan. It's not just photos. All your backups are in there as well and a lot of your other data
[01:07:06.040 --> 01:07:12.680]  Takes up that space as well. And if you look at what pure amazon s3 storage because apple is using amazon and asia
[01:07:12.680 --> 01:07:14.680]  I believe to actually store this stuff
[01:07:15.320 --> 01:07:19.320]  You you pay for you pay for the storage that you use so it's not an unheard of model
[01:07:19.560 --> 01:07:23.560]  But I think you know apple is selling these devices. They make a lot of money off these devices
[01:07:23.560 --> 01:07:28.360]  It would probably be a compelling value add to customers if you said you bought you bought a 64 gigabyte device
[01:07:28.360 --> 01:07:31.640]  You're starting off at 64 gigabytes. If you want more you can pay for it
[01:07:31.640 --> 01:07:37.000]  But at least you have enough to back up pretty much the content of that device. Yeah, I wonder
[01:07:37.640 --> 01:07:38.680]  You know
