[00:00.000 --> 00:05.400]  Fashionably late as always. It's pretty good for me. Yeah eight minutes
[01:15:56.560 --> 01:15:58.560]  When we have all the steps in between
[01:15:59.040 --> 01:16:02.000]  It doesn't seem so impressive like it's not as impressive as you know
[01:16:02.640 --> 01:16:07.120]  iPhone 3gs to iPhone 4 where they go right and you're like wow, they just doubled everything. It's amazing, right?
[01:16:07.120 --> 01:16:13.760]  But through a series of small steps, there's gonna come a point where new classes of applications are possible on an iPad
[01:16:14.080 --> 01:16:18.400]  Merely because they've been pressing it forward and there was a little stall there
[01:16:18.400 --> 01:16:21.040]  I think a lot of it has to do with like just having one gigabyte of RAM for a long time
[01:16:21.040 --> 01:16:26.160]  But now and and having two cores for how long have we had two cores like everyone else has gone quad-core and like the android space
[01:16:26.160 --> 01:16:30.400]  And everything like that. So now they're pressing again two gigs of RAM three cores
[01:16:30.400 --> 01:16:33.360]  I don't think it makes new categories of stuff available to you
[01:16:33.360 --> 01:16:38.400]  But maybe a generation or two from now we're going to wake up and say there are things that the iPad can do
[01:16:38.960 --> 01:16:43.600]  That the iPhone can't quite dream of doing yet. I mean right now
[01:16:43.600 --> 01:16:48.000]  It's like you just need this extra power to run this bigger screen and the iPhone, you know is reasonable
[01:16:48.000 --> 01:16:52.400]  But like I I think you had just have so much more headroom in the bigger form factor so far
[01:16:52.400 --> 01:16:54.800]  They haven't really been willing to do with that much. This is the first year
[01:16:54.800 --> 01:16:58.160]  I feel like they're pulling away by giving it double the RAM and everything
[01:16:58.160 --> 01:17:03.760]  But you know, there is room. I think there is room for for more sophisticated applications
[01:17:04.640 --> 01:17:09.280]  To be on a an even larger and even more powerful iPad. We're just like right now
[01:17:09.280 --> 01:17:13.120]  It's kind of like we're inching towards then. It just seems like man a faster bigger iPad
[01:17:13.120 --> 01:17:16.400]  Well, I think the two demos they chose art were really good
[01:17:16.400 --> 01:17:20.720]  I think they were such great demos the pixel pixel mentor and replay
[01:17:21.600 --> 01:17:23.600]  Did you see the shiller mispronounced it?
[01:17:23.600 --> 01:17:27.120]  It's been listening to you too much. Yeah, so Schiller called it pixel mater
[01:17:29.920 --> 01:17:35.440]  But those are good demos because in theory if they've already got the iOS app
[01:17:35.920 --> 01:17:40.080]  Working for the iPad they could come out with maybe they will even they you know
[01:17:40.080 --> 01:17:45.360]  Maybe when when pixel mater for iOS ships, it will be universal and it'll run on your iPhone, too
[01:17:45.360 --> 01:17:49.520]  But clearly editing photos is better. The better the better it is
[01:17:49.520 --> 01:17:57.120]  And on a phone screen, you're seriously constrained, you know, and for like the exact thing that they did where they're making like an advertisement for
[01:17:57.920 --> 01:18:01.360]  you know this big image and they want to superimpose text and
[01:18:02.560 --> 01:18:07.200]  You know having a laptop size screen like the full size iPad
[01:18:08.640 --> 01:18:12.960]  Even though that might be small for a laptop. It's still certainly, you know, nobody, you know
[01:18:12.960 --> 01:18:17.520]  The the small iPad is not a big deal. It's not a big deal. It's not a big deal
[01:18:17.520 --> 01:18:20.880]  Nobody, you know the the small iPad the mini is vaguely
[01:18:22.960 --> 01:18:29.680]  Giant size phone size, right? It would be the biggest phone ever but it's you know, you could imagine somebody making an Android phone
[01:18:29.680 --> 01:18:32.560]  That's the size of an iPad mini but not an iPad
[01:18:33.280 --> 01:18:38.980]  And for photo editing it's you know size matters and then I think with those replay guys. I thought that was an interesting
[01:18:40.480 --> 01:18:42.480]  Boy, you could never do that on a PC
[01:18:42.480 --> 01:18:44.480]  Demo
[01:18:46.160 --> 01:18:53.120]  Because to me the big part of that is that you've already got you it's the device you use to ship shoot the clips
[01:18:53.600 --> 01:18:57.640]  It's all one thing. It's the camera. It's the editing system. It's the it's the playback system
[01:18:58.920 --> 01:19:04.480]  right, and you don't have that with a laptop like where you might shoot a bunch of video on your phone and
[01:19:05.120 --> 01:19:06.880]  Then you can connect your phone
[01:19:06.880 --> 01:19:13.500]  with the lightning adapter to your MacBook and suck all the video over and open and then you might airplay it onto your TV so
[01:19:13.500 --> 01:19:18.000]  People can see it or put it back on your phone because it must people gathered around your screen. Yeah, but it's certainly
[01:19:18.520 --> 01:19:23.560]  Hey, that's beyond the technical acumen of a lot of typical people and B
[01:19:23.560 --> 01:19:25.560]  It's not something you want to do when you're on vacation
[01:19:25.960 --> 01:19:28.360]  Like in the demo that yeah, because it gives you that
[01:19:28.360 --> 01:19:32.880]  Yeah, it's like it's the type of thing where when you're on vacation you tell yourself when you get back home boy
[01:19:32.880 --> 01:19:37.080]  You're gonna spend a day and take all of your stuff and put it onto your computer and make a nice video and send it
[01:19:37.080 --> 01:19:41.320]  out to people but you won't because you get back from vacation and you're rushing around and you're back to your regular right and there's
[01:19:41.320 --> 01:19:43.760]  Whereas when you're on vacation, you got the iPad with you
[01:19:43.760 --> 01:19:44.980]  You can do it when you you know
[01:19:44.980 --> 01:19:46.240]  Go back to your hotel room or whatever
[01:19:46.240 --> 01:19:50.240]  or while you're waiting for your table at dinner and just suck these clips in and
[01:19:50.420 --> 01:19:56.840]  Push a button and have a finished video pop out that you could post share share right there and then say hey
[01:19:56.840 --> 01:19:59.960]  Hey guys, this is what we're doing. I'm very our vacation and like the other thing
[01:19:59.960 --> 01:20:04.120]  It's lurking for the iPad which we still haven't seen but people have poked around like the whole, you know
[01:20:04.120 --> 01:20:09.680]  Split-screen multitasking which we know is lurking the code for splitting multiple apps into thirds and quarters
[01:20:09.680 --> 01:20:12.280]  It's there and obviously it's not baked yet and they're not ready for it
[01:20:12.280 --> 01:20:15.320]  and maybe you need a bigger iPad or whatever, but that's what I'm talking about of like
[01:20:16.600 --> 01:20:19.480]  Pressing the limits of what can be done on a touch device
[01:20:19.480 --> 01:20:23.480]  I can't help but think that going to two gigs of RAM is a sign that
[01:20:24.240 --> 01:20:27.880]  If there's an iPad Pro in like five months from now
[01:20:27.880 --> 01:20:34.320]  You know that because that's the route the rumor is, you know, make maybe like February or March. They're gonna have an iPad Pro
[01:20:35.440 --> 01:20:38.960]  You know 12 or 13 inches or something like that and it'll have split-screen
[01:20:39.120 --> 01:20:44.940]  My guess is that this iPad if that's true this iPad air 2 will get the split-screen too
[01:20:45.080 --> 01:20:49.560]  But no other iPad will because yeah, because it's just not enough room on the smaller. Yeah
[01:20:49.560 --> 01:20:52.400]  I think it's not like they've promised it but you know
[01:20:52.400 --> 01:20:58.240]  and in fact, I guess they still sell the the I think the original mini which they're selling for 249 is only
[01:20:58.760 --> 01:21:00.760]  512 megs of RAM
[01:21:01.040 --> 01:21:03.680]  And you know you guys talked about an ATP
[01:21:03.680 --> 01:21:11.600]  But it's it the frustration with the growing range from bottom high-end to low-end is that developers don't have the ability to say
[01:21:11.840 --> 01:21:16.600]  This app only runs on the iPad air 2 because it's so graphically intense
[01:21:16.600 --> 01:21:21.920]  You can't do that your your iPad your iPad app has to run on at least launch on all iPads
[01:21:21.920 --> 01:21:26.760]  Yeah, but that's something Apple has the flexibility to change at any time though. It's an app just an App Store rule
[01:21:26.760 --> 01:21:28.120]  They can change the rule at any time
[01:21:28.120 --> 01:21:31.860]  They can give you a little API and a point update to definitively say, you know
[01:21:31.860 --> 01:21:37.520]  Because they keep bragging about as Marco pointed out that big that big chart that shows the GPU
[01:21:37.600 --> 01:21:41.400]  Speed that goes up like a big hockey stick. Look how far we've come the 8x
[01:21:41.400 --> 01:21:47.200]  It's GPU is so incredibly powerful and yet they're still shipping the second dot on the graph the second lowest one
[01:21:47.200 --> 01:21:50.880]  It's like well, it doesn't help me because if I got to make a game that runs in that second dot
[01:21:50.880 --> 01:21:52.480]  I don't it's actually
[01:21:52.480 --> 01:21:56.400]  Frustrating to me the 8x is out there because now I got to make a game that like
[01:21:56.680 --> 01:22:02.680]  Scales from all the way out at the I can't believe we used to live like animals like that end of the hockey stick curve
[01:22:02.680 --> 01:22:06.540]  Yeah, like well, we'll just remove texture mapping in that version. It'll just be flat shading
[01:22:07.040 --> 01:22:09.500]  But I do think that there's a general, you know
[01:22:09.500 --> 01:22:13.160]  The gist of it is if you're an iPad app or you know a modern iPhone app
[01:22:13.160 --> 01:22:18.680]  You can more or less assume that you're you have access to about a gig of memory if you need if you need it
[01:22:18.680 --> 01:22:22.640]  so I feel like this I feel like the iPad air to getting to is
[01:22:24.040 --> 01:22:28.560]  Is a sign that if there's split-screen that it'll it'll get it and I don't think the other ones will
[01:22:29.840 --> 01:22:32.000]  Yeah, and it's just time for two gigs
[01:22:32.000 --> 01:22:36.480]  Like it's kind of sad that the iPhone doesn't have a bit of the very least you can make some kind of battery life
