[00:00.000 --> 00:03.840]  Think you were on about two months ago. I don't know. I I'm trying to mix it up with guests
[01:04:18.860 --> 01:04:23.060]  Yeah, because it's the sort of thing that could happen, you know, it feels like it could happen to me
[01:04:23.060 --> 01:04:23.680]  It could have happened to me
[01:04:23.680 --> 01:04:23.940]  I
[01:04:23.940 --> 01:04:29.500]  Happened to not been paying attention at the time that it was out and in the wild and by the time I was I knew
[01:04:29.500 --> 01:04:31.760]  Not you know to ignore the update
[01:04:32.580 --> 01:04:34.740]  But I could have easily, you know installed that
[01:04:34.740 --> 01:04:39.920]  And the other thing I think long-term that that issue
[01:04:39.980 --> 01:04:46.080]  You know that the 801 update does that I think is harmful is it puts the seed out there that hey
[01:04:46.220 --> 01:04:52.320]  Be careful of of updating your I feel because it could be ruined and then it makes some number of people
[01:04:52.700 --> 01:04:59.440]  less reluctant to stay up to date which hurts Apple and developers in the long run by you know
[01:04:59.900 --> 01:05:01.740]  increasing fragmentation
[01:05:01.740 --> 01:05:03.740]  that that's a that's a great point and
[01:05:03.740 --> 01:05:05.060]  um
[01:05:05.060 --> 01:05:07.060]  No, it's it's a great point
[01:05:07.420 --> 01:05:11.860]  But you know again lost lost in the shuffle of you know, the great Ben gate
[01:05:12.500 --> 01:05:18.940]  Scandal of 2014. Yeah, the Ben Ghazi name is funny for some reason though. I just can't quite adopt it
[01:05:18.940 --> 01:05:21.100]  I've stuck with I stuck with Ben gate. Yeah
[01:05:21.980 --> 01:05:25.940]  That's yeah, I think that the the real Ben Ghazi
[01:05:25.940 --> 01:05:30.980]  I think it's such an overblown fake scandal not that the tragedy of the people dying is not serious
[01:05:30.980 --> 01:05:36.020]  But the idea that there's anything that was being covered up is just a bunch of right-wing nonsense
[01:05:36.020 --> 01:05:39.540]  But the people who believe it are really really into it and think it's you know
[01:05:39.540 --> 01:05:45.660]  the most important under reported political story of the entire Obama administration and I
[01:05:46.060 --> 01:05:51.500]  Guess it's best to stay away from joking about it. So if you're out there and you're offended by me joking about it
[01:05:51.500 --> 01:05:54.300]  I I retract the joke because it's not that funny a joke
[01:05:54.820 --> 01:05:59.820]  It was just so happens though that it's such it it is such it it verbally it works
[01:05:59.820 --> 01:06:05.060]  So well, you just put a D in there and it's all of a sudden. Well, I mean, yeah, I mean that
[01:06:05.940 --> 01:06:10.660]  Again, whether it only works. I don't want to touch with a 10-foot pole, but right it only works as a joke though
[01:06:10.660 --> 01:06:12.660]  if everybody sees
[01:06:12.660 --> 01:06:19.660]  the real Ben Ghazi scandal the way I do as a completely overblown hype whereas if there's you know
[01:06:20.300 --> 01:06:26.560]  20% of the people listening to the show think it's actually an outrage and a tremendous scandal then the you know
[01:06:26.560 --> 01:06:30.560]  It has the wrong effect because it makes it seem as though you know
[01:06:31.240 --> 01:06:35.680]  The Ben gate is bend gate is a real issue, right? No, that's exactly it
[01:06:35.680 --> 01:06:39.620]  And I I'm uh, that's the same reason I've been using Ben gate as well
[01:06:40.320 --> 01:06:43.720]  All right, even though it sounds like Ben gate, which is my name
[01:06:44.560 --> 01:06:46.560]  When he's not bad, but yeah
[01:06:49.240 --> 01:06:55.720]  Let's take another break here. Thank our next sponsor and it's our good friends at fracture
[01:06:55.720 --> 01:06:57.860]  fr a CT ure
[01:07:00.400 --> 01:07:05.560]  Everything all the photos we take, you know, we're talking about that digital cameras and all the photos we take with our iPhones
[01:07:05.560 --> 01:07:10.480]  You know, how sad is it that they all all of them end up trapped somewhere like in our camera roll on the phone
[01:07:11.240 --> 01:07:13.240]  or an Instagram feed
[01:07:13.800 --> 01:07:16.320]  And we end up looking at them on these tiny little well
[01:07:16.320 --> 01:07:21.760]  And I guess now some of the phone screens are not so tiny, but they're still relatively small. I
[01:07:21.760 --> 01:07:28.600]  I don't know. We lost something with them when we stopped getting photos printed and having something we can hang on the wall
[01:07:28.600 --> 01:07:33.640]  Well fracture that's exactly what they do. You send them your digital photos
[01:07:33.760 --> 01:07:40.740]  They print them directly on pure glass. So it's not like a piece of paper in a frame with glass in front of it
[01:07:40.740 --> 01:07:42.740]  They actually print on the glass
[01:07:42.740 --> 01:07:46.160]  I've said this every time I say it's it's the same sort of effect
[01:07:46.160 --> 01:07:52.240]  like with these phones the way that the iPhone keeps getting the pixels closer and closer to looking like
[01:07:52.400 --> 01:07:58.080]  Pixels on glass as opposed to pixels under glass. That's the effect that fracture has with photos
[01:07:58.080 --> 01:08:03.440]  It looks like photos on glass, which is really what it is. And it's a really cool effect
[01:08:04.160 --> 01:08:08.060]  They come with a foam back that's ready to mount right out of the box
[01:08:08.220 --> 01:08:12.520]  You don't have to take it and then get a frame and put it in a frame and then hang it
[01:08:12.520 --> 01:08:18.700]  You just buy your fracture it shows up you open the cardboard box and there it is ready to hang on your wall or ready
[01:08:18.700 --> 01:08:22.180]  To put it up on your desk or wherever you want to put these photos
[01:08:23.760 --> 01:08:30.400]  Such a great service really really impressed with the quality of the output. We have a bunch of them here at home
[01:08:32.440 --> 01:08:35.280]  Also an amazing gift really great gift
[01:08:35.760 --> 01:08:40.400]  You know for family members if you want to send you know grandparents pictures of the kids or stuff like that
[01:08:40.400 --> 01:08:43.280]  And it's also a real cool talking point where they're like, whoa
[01:08:43.280 --> 01:08:47.160]  How did once they see how it you know, it's actually this thing printed on glass
[01:08:47.160 --> 01:08:49.300]  Nobody out there in the real world has heard of these guys yet
[01:08:49.300 --> 01:08:55.160]  So it makes you seem like you're you're totally in the know of like this amazing stuff really great gift
[01:08:56.040 --> 01:08:59.520]  And they have a cool code just for listeners of the show
[01:09:00.080 --> 01:09:05.920]  Gruber grub er just my last name and you will save 20% off any order
[01:09:05.920 --> 01:09:12.320]  They've got all sorts of sizes from little five by five ones to really big ones as big as you could want
[01:09:13.200 --> 01:09:19.100]  All sorts of sizes really great service really great output. So use the coupon code Gruber
[01:09:19.100 --> 01:09:23.040]  You'll save 20% off and go check them out at their website
[01:09:23.560 --> 01:09:25.040]  fracture me
[01:09:25.040 --> 01:09:29.120]  Calm fracture me calm and remember that code Gruber
[01:09:30.220 --> 01:09:32.220]  my thanks to fracture
[01:09:32.220 --> 01:09:38.020]  So so I think we've been a little all over the place on the watch, but I've been I've been very powerful
[01:09:38.020 --> 01:09:40.140]  I personally have been all over the place
[01:09:40.140 --> 01:09:46.260]  I've written four pieces now that have you know, there's kind of an arc where I'm more opposed all the way to
[01:09:46.900 --> 01:09:50.180]  I think this is really ambitious and potentially the future
[01:09:51.260 --> 01:09:55.100]  I'm but you've only written you've written the one you've written a couple
[01:09:55.420 --> 01:09:59.380]  you've linked to a few pieces with like a line or two of commentary like I
[01:09:59.380 --> 01:10:05.420]  I think I speak for a lot of your readers that is curious unlike the Gruber exposition of about the watch
[01:10:06.500 --> 01:10:08.260]  Yeah, I'm still working my way on that
[01:10:08.260 --> 01:10:14.740]  I thought I'd I thought I'd have something a week ago a second follow-up and I'm still it's still like in the liquid state
[01:10:14.740 --> 01:10:20.660]  It's not solidified. But you know this, you know, it's why I do the show. I can talk my way through it bottom line
[01:10:20.660 --> 01:10:25.300]  Here we are an hour and ten minutes into the show. Here's the thesis statement thesis statement is
[01:10:25.300 --> 01:10:28.420]  Apple watch I believe is
[01:10:29.460 --> 01:10:34.500]  intended to be a completely standalone platform for compute personal computing and
[01:10:35.380 --> 01:10:38.900]  Its relationship to the iPhone. This is not wholly original
[01:10:38.900 --> 01:10:45.220]  I've heard other people say this, you know speculate but I'm gonna try to put it very clearly its relationship to the iPhone is
[01:10:45.860 --> 01:10:51.300]  Very much analogous to the original iPhones relationship to iTunes running on your PC or Mac
[01:10:51.300 --> 01:10:55.940]  Right, and when you got the first iPhone in 2007, you couldn't even activate it without iTunes
[01:10:55.940 --> 01:11:01.220]  You had to actually plug it into your computer and run iTunes and activate it on AT&T
[01:11:01.860 --> 01:11:08.020]  Through your Mac it was you know that they just didn't have the full stack. They didn't have everything
[01:11:09.540 --> 01:11:14.900]  Ready to go for it to be the standalone device that it is today where you can be a fully functioning
